date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:13:40	4835/4835	---M-Z	200	added ('OK')	application/javascript	etag:%2212e3-5c292b376f831-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/leaflet-map.init.js	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/js/pages/leaflet-map.init.js	(from https://themesbrand.com/skote-mvc/layouts/maps-leaflet.html)
12:13:42	4976/4976	---M--	200	added ('OK')	image/png	etag:%221370-5c292b379f5e2%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/owl.carousel/assets/owl.video.play.png	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/owl.carousel/assets/owl.video.play.png	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/owl.carousel/assets/owl.carousel.min.css)
12:13:42	12072/12072	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f28-5c292b37ac107%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernote.eot	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernote.eot	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/summernote-bs4.min.css)
12:13:42	12072/12072	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f28-5c292b37ac107%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernote.eot?	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernoted41d.eot	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/summernote-bs4.min.css)
12:13:43	6156/6156	---M--	200	added ('OK')	text/html	etag:%22180c-5c292b37ac107%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernote.woff2	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernote.html	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/summernote-bs4.min.css)
12:13:43	7428/7428	---M--	200	added ('OK')	application/font-woff	etag:%221d04-5c292b37ac107%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernote.woff	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernote.woff	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/summernote-bs4.min.css)
12:13:44	11896/11896	---M--	200	added ('OK')	application/font-sfnt	etag:%222e78-5c292b37ac107%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernote.ttf	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/summernote/font/summernote.ttf	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/summernote/summernote-bs4.min.css)
12:13:44	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-5c292b377e297%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-editable/img/loading.gif	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-editable/img/loading.gif	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css)
12:13:45	509/509	---M--	200	added ('OK')	image/png	etag:%221fd-5c292b377e297%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-editable/img/clear.png	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-editable/img/clear.png	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css)
12:13:45	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-5c292b37949fe%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/leaflet/images/layers.png	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/leaflet/images/layers.png	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/leaflet/leaflet.css)
12:13:45	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-5c292b37949fe%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/leaflet/images/layers-2x.png	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/leaflet/images/layers-2x.png	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/leaflet/leaflet.css)
12:13:46	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-5c292b37949fe%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/leaflet/images/marker-icon.png	C:/My%20Web%20Sites/Skote%20asp/themesbrand.com/skote-mvc/layouts/assets/libs/leaflet/images/marker-icon.png	(from https://themesbrand.com/skote-mvc/layouts/assets/libs/leaflet/leaflet.css)
